id,number,user,user_id,state,created_at,closed_at,merged_at,repo_url,repo_id,html_url,agent,base_sha,head_sha,delta_loc,delta_cyclomatic_sum,delta_over_cyclomatic_count,delta_cognitive_sum,delta_over_cognitive_count,delta_security_syntax_errors,delta_security_severity_high,delta_security_severity_medium,delta_security_severity_low,delta_general_fatal,delta_general_error,delta_general_warning,new_security_top_1_error,new_security_top_1_error_count,new_security_top_2_error,new_security_top_2_error_count,new_security_top_3_error,new_security_top_3_error_count,removed_security_top_1_error,removed_security_top_1_error_count,removed_security_top_2_error,removed_security_top_2_error_count,removed_security_top_3_error,removed_security_top_3_error_count,new_security_high_sev_top_1_error,new_security_high_sev_top_1_error_count,removed_security_high_sev_top_1_error,removed_security_high_sev_top_1_error_count,new_general_top_1_error,new_general_top_1_error_count,new_general_top_2_error,new_general_top_2_error_count,new_general_top_3_error,new_general_top_3_error_count,removed_general_top_1_error,removed_general_top_1_error_count,removed_general_top_2_error,removed_general_top_2_error_count,removed_general_top_3_error,removed_general_top_3_error_count,repo_language,repo_full_name
3207538097,611,reinamora137,6529957,closed,2025-07-07T04:52:29Z,2025-07-09T15:53:59Z,2025-07-09T15:53:59Z,https://api.github.com/repos/stampchain-io/btc_stamps,708156888.0,https://github.com/stampchain-io/btc_stamps/pull/611,Claude_Code,bfa4af5ff93239c4dbc32bb3f1c4df08def74280,93a454434a789a8948b92bd6f68aac3a5a86ab5f,1610,172,4,266,12,0,0,0,42,0,0,0,subprocess_without_shell_equals_true_LOW,7,start_process_with_partial_path_LOW,7,assert_used_LOW,6,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,stampchain-io/btc_stamps
2822169489,505,devin-ai-integration[bot],158243242,closed,2025-01-31T00:48:34Z,2025-02-11T16:10:51Z,,https://api.github.com/repos/stampchain-io/btc_stamps,708156888.0,https://github.com/stampchain-io/btc_stamps/pull/505,Devin,a424e5e6d0dbdaf68de15ef2634954b1476a2229,292b2a08e675b75999414c546c907b0c1b9f8b53,294,41,1,34,1,0,0,0,0,0,0,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,stampchain-io/btc_stamps
2780720653,490,devin-ai-integration[bot],158243242,closed,2025-01-10T17:37:51Z,2025-01-15T22:20:08Z,2025-01-15T22:20:08Z,https://api.github.com/repos/stampchain-io/btc_stamps,708156888.0,https://github.com/stampchain-io/btc_stamps/pull/490,Devin,2f67215cdc7dd59e807366d11aa4da9ca3280e4e,ccc6f584e9e5526d516f71764c7da426a82407ac,803,131,2,184,6,0,0,0,-4,0,2,0,N/A,0,N/A,0,N/A,0,blacklist_LOW,1,subprocess_without_shell_equals_true_LOW,1,N/A,0,N/A,0,N/A,0,error_unexpected-keyword-arg,1,error_possibly-used-before-assignment,1,N/A,0,N/A,0,N/A,0,N/A,0,Python,stampchain-io/btc_stamps
